Id,OverallQual,ExterQual,BsmtQual,BsmtExposure,CentralAir,KitchenQual,FireplaceQu,GarageFinish,GarageCond,Fence,YearBuilt,MoSold,YrSold,BsmtFullBath,FullBath,BedroomAbvGr,Fireplaces,GarageCars,log_LotArea,log_MasVnrArea,log_TotalBsmtSF,log_1stFlrSF,log_2ndFlrSF,log_GarageArea,log_WoodDeckSF,log_OpenPorchSF,log_TotRmsAbvGrd,C (all),FV,RH,RL,RM
780,6,3,4,4,1,3,0,1,3,0,105,4,0,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,0.31830610511807583,0.9192077632414849,0.1284751575916208,-0.2886846577260511,-0.8763558843192172,0.2852995331254059,-0.9643850713904568,-1.0747683086832738,-1.777130558613517,0,0,0,1,0
1384,5,3,3,1,1,4,0,1,3,0,46,7,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,2.0363558604379626,-0.7987989877993185,-0.019667534509600362,0.7780480636116516,-0.8763558843192172,0.3774311700312767,-0.9643850713904568,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
112,7,3,4,1,1,3,3,3,3,0,128,3,4,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,-0.2814070806346287,-0.7987989877993185,-0.6464797319488654,-1.0956085723443418,1.0948327932263906,0.125900766567743,1.042730715483271,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
471,8,4,4,3,1,4,0,2,3,0,113,5,4,1.1315676588279229,-1.0483964836916573,-2.256404784907167,-0.9433881970418754,0.3079328978326369,-0.5314966479680062,-0.7987989877993185,0.48036957986806617,0.9609975913665677,-0.8763558843192172,0.3173939882995944,-0.9643850713904568,0.7909448815442757,-1.777130558613517,0,0,0,1,0
1401,6,3,3,1,1,3,4,2,3,0,57,6,2,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,0.6262377490334956,-1.034103015109602,-0.7821031363961939,-0.7987989877993185,0.02596538055193416,-0.4601693482719002,0.7468348813119496,-0.3245325309951971,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,0,1
693,7,4,4,4,1,4,4,2,3,0,117,3,0,1.1315676588279229,0.7792558938484261,1.3704036400078397,2.1958636951088666,0.3079328978326369,2.1000902799247765,1.3658502096008842,0.3082049517331687,0.3612425321774962,1.2979445782383137,0.4370779064880975,1.2639417933891157,0.4766220099654998,1.4576068802541882,0,0,0,1,0
1011,5,3,3,1,1,3,4,1,3,0,76,7,2,-0.8149286968584009,0.7792558938484261,1.3704036400078397,0.6262377490334956,-1.034103015109602,1.6953375978180387,-0.7987989877993185,-0.1238035520063574,-1.3198629688142982,1.0419241041177882,-0.045360598531934714,-0.9643850713904568,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
1409,4,3,2,1,1,3,0,1,3,0,38,5,4,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,0.3079328978326369,-0.28393308253452965,-0.7987989877993185,-0.24551162112204222,-1.2307184034514151,1.0786877347652073,0.3173939882995944,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,0,1
41,6,3,3,1,1,3,3,2,3,2,93,11,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,-0.06465554867738779,0.9626689774794343,0.21974210744636136,0.5696116949587867,-0.8763558843192172,0.19162661826663396,-0.9643850713904568,1.2225982137217941,-0.20690222693517366,0,0,0,1,0
1223,6,3,3,2,1,3,4,1,3,2,77,0,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,-1.034103015109602,0.31197874681765225,1.3993131011378603,0.18218810227512341,0.18066903492496938,1.104840256027128,-0.038766807221393966,-0.9643850713904568,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
1146,5,3,3,1,1,3,4,1,3,0,56,7,0,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,0.6262377490334956,-1.034103015109602,-0.7053748293582767,-0.7987989877993185,0.18378712085187007,-0.17344722771569435,1.032419735072805,-0.270476742939522,-0.9643850713904568,-1.0747683086832738,0.9659167830637788,0,0,0,0,1
714,4,3,3,3,0,3,0,1,3,0,98,4,0,1.1315676588279229,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.19226273172337188,1.1365055791461662,0.11557213627493093,-0.42769008680864923,-0.8763558843192172,0.3774311700312767,-0.9643850713904568,1.5633769427342175,-0.20690222693517366,0,0,0,1,0
799,9,5,5,1,1,5,4,3,3,0,136,6,3,-0.8149286968584009,2.6069082713885092,1.3704036400078397,2.1958636951088666,1.6499688107748758,0.8070217856236359,1.7750900827879932,0.695189457082831,1.7963838153469025,1.271464339365244,0.6212196446162636,0.9571089299338502,0.9595363312205939,2.308454120515082,0,0,0,1,0
1286,6,3,3,1,1,3,4,1,3,0,67,4,3,-0.8149286968584009,-1.0483964836916573,1.3704036400078397,0.6262377490334956,-1.034103015109602,-0.7821031363961939,-0.7987989877993185,-0.057209785388293154,-0.8977222024052285,1.0611200968913728,-0.11991022887663427,0.5138357572363065,-1.0747683086832738,-0.20690222693517366,0,0,0,0,1
667,6,3,4,1,1,3,1,1,3,0,93,7,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,1.4155810326349507,1.0050303925782873,0.16684236539206307,0.8836041632693157,1.1958071557453538,0.40098519943173705,-0.9643850713904568,1.524766651192176,0.41625401909868076,0,0,0,1,0
1442,6,4,4,3,1,4,3,2,3,0,132,4,2,1.1315676588279229,-1.0483964836916573,-2.256404784907167,0.6262377490334956,0.3079328978326369,-1.3773210321829348,1.1044401643639419,0.012339798878508649,-0.8124455004950984,-0.8763558843192172,0.15954457839831124,0.9701981630638357,-1.0747683086832738,-2.8184834197690227,0,0,0,0,1
1233,4,3,0,0,1,3,0,1,3,0,90,2,1,-0.8149286968584009,0.7792558938484261,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,0.18611008022700598,-0.7987989877993185,-5.606057831402298,0.3259581856160659,-0.8763558843192172,0.2252778763584824,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
246,7,3,4,3,1,3,3,3,3,0,116,5,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.29400201812727833,0.9663847159980598,0.6594139298815389,1.6443383498780715,-0.8763558843192172,0.4101865849590585,1.0773904992548768,0.642680861768101,-0.20690222693517366,0,0,0,1,0
1319,8,4,4,4,1,4,3,2,3,0,129,7,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.9817774387419907,1.17686968949212,0.6168245818187904,1.5001310233256309,-0.8763558843192172,0.5577744292026411,1.079335568352297,1.2611505525444575,0.41625401909868076,0,0,0,1,0
242,5,3,3,1,1,4,0,0,0,0,73,7,1,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-2.376138928051841,-1.63487229369382,-0.7987989877993185,-0.1640457591894818,-0.7473034801055077,-0.8763558843192172,-4.017388392222728,0.6099333760395506,0.6763515365031901,-1.777130558613517,0,0,0,0,1
142,7,4,4,3,1,4,0,3,3,0,133,0,0,1.1315676588279229,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.515221427583177,-0.7987989877993185,0.6077510154652892,1.4067010840841072,-0.8763558843192172,0.47137921344430855,0.9975217757441569,0.42385903438173705,0.41625401909868076,0,0,0,1,0
662,8,4,4,1,1,4,3,2,3,0,122,6,3,1.1315676588279229,0.7792558938484261,1.3704036400078397,0.6262377490334956,1.6499688107748758,3.227953533535082,1.5895707776670394,0.555743472447394,1.3195887218039868,1.1402786872690212,0.5227552731116285,1.448701615177182,0.9475978627146309,0.9659167830637788,0,0,0,1,0
1356,7,3,3,1,1,4,3,2,3,2,96,8,0,-0.8149286968584009,2.6069082713885092,1.3704036400078397,0.6262377490334956,0.3079328978326369,0.2544764159102801,1.094004986199167,-0.31812136631521587,0.32088467291222855,1.1136604833375299,0.26162925272234766,-0.9643850713904568,1.0646035176140203,0.9659167830637788,0,0,0,1,0
1103,5,3,3,1,1,3,0,2,3,1,88,3,1,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-1.034103015109602,-0.4805322063893857,0.6593780529575115,0.15782705591891355,0.08902207914145797,-0.8763558843192172,-0.18702387434951598,-0.9643850713904568,0.2443043170254718,-0.20690222693517366,0,0,0,1,0
1392,5,3,3,1,1,3,0,1,3,0,95,3,3,-0.8149286968584009,0.7792558938484261,1.3704036400078397,-0.9433881970418754,1.6499688107748758,-0.0010735774680172368,-0.7987989877993185,0.5324206559608292,1.1259386373036286,-0.8763558843192172,0.5972335594955206,-0.9643850713904568,1.2672766246277218,0.9659167830637788,0,0,0,1,0
565,7,4,4,1,1,4,3,2,3,0,120,6,0,1.1315676588279229,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,0.7819680511116396,-0.7987989877993185,0.22507999203219736,0.17535227149589172,1.259599406894975,0.3940028786409959,-0.9643850713904568,0.6541771189749653,1.4576068802541882,0,0,0,1,0
253,6,4,4,1,1,4,0,2,3,0,132,11,2,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,-0.13177585169596295,-0.7987989877993185,-0.038227202599302706,-1.0009128748001666,1.1705737982570976,0.30686054438526517,0.9407926119931352,0.7077504946955736,-0.20690222693517366,0,0,0,1,0
609,8,3,4,2,1,3,4,1,3,0,62,8,1,-0.8149286968584009,0.7792558938484261,1.3704036400078397,2.1958636951088666,0.3079328978326369,0.6011746248554906,-0.7987989877993185,0.11989538636481988,1.7550681002406963,1.2914772009634292,0.09053531106570878,-0.9643850713904568,-1.0747683086832738,1.9023946765043367,0,0,0,1,0
1212,8,4,4,3,1,3,0,2,3,0,116,5,4,-0.8149286968584009,0.7792558938484261,1.3704036400078397,-0.9433881970418754,0.3079328978326369,0.5957001490000676,-0.7987989877993185,-0.3343269571487405,-0.062334067359548634,1.1021434735848346,0.26867563260636584,1.2699093835841817,0.11940737556396842,0.9659167830637788,0,0,0,1,0
224,4,3,3,1,1,3,0,1,3,0,99,2,3,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,0.3127242047940614,-0.7987989877993185,0.027893826836016652,-0.754474358775227,-0.8763558843192172,0.3774311700312767,1.1127685453390177,-1.0747683086832738,-1.777130558613517,0,0,0,1,0
215,6,3,4,1,1,3,0,3,3,1,105,2,4,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,0.3858713376800035,1.1195756729759505,-0.16041573853233215,-1.4563195998278187,1.1158261054340026,-0.07468365880879885,-0.9643850713904568,0.6063839357259817,-0.20690222693517366,0,0,0,1,0
1206,7,4,4,2,1,4,3,2,3,0,118,5,3,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.9688955815365529,1.2805397186342344,0.7898955838751393,2.1397436118664674,-0.8763558843192172,0.5129779689330356,0.7509021392872153,0.9098278565722412,0.41625401909868076,0,0,0,1,0
496,4,3,3,1,0,3,0,0,0,2,48,10,3,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-2.376138928051841,-0.24911069603615896,-0.7987989877993185,-0.1238035520063574,-1.3198629688142982,-0.8763558843192172,-4.017388392222728,-0.9643850713904568,1.8404241861629427,-1.777130558613517,1,0,0,0,0
218,4,3,3,1,0,3,0,1,3,0,53,8,0,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,0.19879113840637483,-0.7987989877993185,-0.1640457591894818,-0.9546264661034098,1.0231944193773825,-0.31794920617842015,-0.9643850713904568,1.3244741941298563,0.9659167830637788,0,0,0,0,1
99,5,3,3,1,0,3,0,1,3,0,48,4,4,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-1.034103015109602,0.33587779536390866,-0.7987989877993185,-0.5000170591073181,-0.8603572619223265,-0.8763558843192172,0.06465684956223108,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
233,6,3,3,1,1,3,1,1,3,0,100,5,0,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,0.6262377490334956,-1.034103015109602,-3.272001473550297,1.3709970470775468,-0.45583446732045774,-2.5573695040755493,1.014885899890648,-0.10050561767222733,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,0,1
1258,5,3,2,1,1,3,0,0,0,0,50,6,3,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-2.376138928051841,-1.5461652509383452,-0.7987989877993185,0.027893826836016652,-0.754474358775227,-0.8763558843192172,-4.017388392222728,-0.9643850713904568,1.0551016620806888,-1.777130558613517,0,0,0,1,0
681,6,3,4,1,1,3,3,2,3,0,108,4,4,-0.8149286968584009,0.7792558938484261,-1.0474686432688316,0.6262377490334956,-1.034103015109602,-0.21636177494416656,-0.7987989877993185,0.08286313759738644,-0.5495992156228178,-0.8763558843192172,-0.1604342931075134,0.732291529540344,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
281,7,4,4,3,1,4,3,3,3,0,117,0,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.45413009503148605,1.4223328059918348,-0.028895685241636736,0.19920633824719197,1.1576896846827038,0.3762321343778679,-0.9643850713904568,0.9936179885579773,0.41625401909868076,0,0,0,1,0
935,7,3,4,4,1,4,4,2,3,0,88,10,2,1.1315676588279229,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,2.2071270059389336,-0.7987989877993185,-0.2965189003885123,1.95485956393736,-0.8763558843192172,0.2866669794286641,-0.9643850713904568,-1.0747683086832738,1.4576068802541882,0,0,0,1,0
209,7,4,4,4,1,3,4,3,3,0,116,3,1,1.1315676588279229,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.9257871214538167,1.0521100257541063,0.27092250747688884,0.2123798373625788,1.1846590777910297,0.21322974772543815,0.6228044145328914,0.7993338429384564,0.41625401909868076,0,0,0,1,0
1347,7,3,3,1,1,3,4,2,3,0,96,5,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,1.6483599625352525,-0.7987989877993185,0.5239681961589814,2.0826912197274496,-0.8763558843192172,0.2907531620519438,-0.9643850713904568,0.9711763065212269,1.4576068802541882,0,0,0,1,0
220,7,4,4,3,1,4,0,3,3,0,133,2,0,-0.8149286968584009,0.7792558938484261,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,-2.131508041160482,0.2802591485038428,0.3339446902643096,0.38620238590854533,-0.8763558843192172,0.18848459521649366,0.8469227622981476,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
926,5,3,4,3,1,5,0,2,3,0,105,2,2,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,1.0886679918140139,-0.7987989877993185,0.24831653308392926,0.06705920006136193,-0.8763558843192172,0.3328991740228838,1.042730715483271,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
840,5,3,3,1,1,3,0,1,3,0,74,4,2,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,0.5356119920270397,-0.7987989877993185,-0.07010947675995256,-1.119740733330964,0.9681497111586896,-0.22605607413826867,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
638,5,3,3,1,1,4,0,1,3,0,82,10,3,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,-1.034103015109602,-0.7821031363961939,-0.7987989877993185,-0.02478165997871704,-0.9508002313815015,1.0553822603953287,-0.18162350406241104,-0.9643850713904568,-1.0747683086832738,0.41625401909868076,0,0,0,0,1
1081,6,4,3,1,1,4,0,2,3,0,99,9,2,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.41084020372012053,1.0966407072873525,0.3405881738177715,0.41096319562571376,-0.8763558843192172,0.3173939882995944,0.589784696833122,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
650,4,3,4,3,1,3,0,0,0,1,98,11,1,1.1315676588279229,-1.0483964836916573,-2.256404784907167,-0.9433881970418754,-2.376138928051841,-2.994644646505876,-0.7987989877993185,-0.23488195955923044,-1.7338613314157327,-0.8763558843192172,-4.017388392222728,-0.9643850713904568,-1.0747683086832738,-2.8184834197690227,0,0,0,0,1
533,5,3,0,0,1,3,1,1,3,0,83,3,4,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,0.6262377490334956,-1.034103015109602,-0.4254196825010876,-0.7987989877993185,-5.606057831402298,-0.8902131562208934,-0.8763558843192172,0.11197094745830233,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
1077,5,3,2,1,1,4,3,1,3,0,64,3,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.36783931622400245,-0.7987989877993185,-0.04031514460131303,-0.016713572360892454,0.9211962909495992,0.3653461789899006,1.383049163085299,0.36434304298472664,0.41625401909868076,0,0,0,1,0
1388,6,3,3,1,0,4,4,1,3,2,44,7,1,-0.8149286968584009,0.7792558938484261,2.5793397816461754,0.6262377490334956,-1.034103015109602,-0.09609003505685677,-0.7987989877993185,-0.13076533421346828,1.278830523287922,1.1776980518170457,-0.2985672668845692,0.7686567799446449,0.216079023208552,1.9023946765043367,0,0,0,0,1
1430,6,4,4,1,1,4,3,3,3,0,109,3,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.6610279906918473,1.38725955790663,0.45307140772388094,0.8301974616110026,-0.8763558843192172,0.23270269404738075,-0.9643850713904568,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
1095,5,3,3,1,1,3,0,3,3,0,84,4,4,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-1.034103015109602,-0.8256224679817324,-0.7987989877993185,0.09450239139696645,-0.5062187592309219,-0.8763558843192172,-0.05425131763351409,-0.9643850713904568,-1.0747683086832738,-1.777130558613517,0,0,0,1,0
542,8,4,4,1,1,4,3,3,3,0,128,5,1,-0.8149286968584009,0.7792558938484261,1.3704036400078397,0.6262377490334956,1.6499688107748758,0.40373869587951233,0.835266155287211,0.12333790540682738,-0.31038711611178205,1.2995990735414837,0.45871484917788585,-0.9643850713904568,0.807574319317484,0.9659167830637788,0,0,0,1,0
983,7,4,4,3,1,4,4,3,3,0,135,2,2,-0.8149286968584009,0.7792558938484261,-1.0474686432688316,0.6262377490334956,0.3079328978326369,-2.022812929455259,0.2802591485038428,0.34586507774880615,0.43063065067104783,-0.8763558843192172,0.10489933713027787,0.8174917272236581,0.2443043170254718,-0.20690222693517366,0,0,0,1,0
626,6,3,3,1,1,3,0,1,3,0,90,1,4,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.21726869537355178,1.321961686693389,0.2408914534269046,0.03938531736971259,-0.8763558843192172,0.19162661826663396,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
136,7,3,3,1,1,3,4,1,3,1,98,4,2,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.29400201812727833,1.359317284807004,0.37048378989095077,1.3122178243747842,-0.8763558843192172,0.3200024588699474,0.8097695618259447,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
839,5,3,4,1,1,4,0,1,3,0,123,5,2,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,0.12205819086668325,-0.7987989877993185,0.22811492589040017,-0.008233851795340613,-0.8763558843192172,0.03777175444585339,1.2097998898676354,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
1342,6,3,4,1,1,4,0,1,3,0,131,6,2,1.1315676588279229,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.832473213496364,-0.7987989877993185,0.23939846302243964,0.03382081931428322,-0.8763558843192172,0.3774311700312767,-0.9643850713904568,0.9595363312205939,-0.20690222693517366,0,0,0,1,0
1029,5,3,3,1,1,3,4,1,3,0,69,3,1,1.1315676588279229,-1.0483964836916573,0.16146749836950397,0.6262377490334956,-1.034103015109602,0.1152682217626985,-0.7987989877993185,-0.07010947675995256,-0.4019490972371691,0.9508242298480692,-0.22605607413826867,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
1251,7,4,3,1,1,5,3,3,3,0,96,3,4,1.1315676588279229,0.7792558938484261,0.16146749836950397,2.1958636951088666,0.3079328978326369,0.4319913777057386,-0.7987989877993185,0.7711649380720174,2.015758216571898,-0.8763558843192172,0.30950899161315343,-0.9643850713904568,-1.0747683086832738,0.9659167830637788,0,0,0,1,0
1065,5,3,3,2,1,3,1,2,3,1,94,10,3,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.40373869587951233,1.221018659305512,0.26876144680275293,0.14325907535298146,-0.8763558843192172,0.25164206729700217,-0.9643850713904568,0.823630212501908,-0.20690222693517366,0,0,0,1,0
44,5,3,4,3,1,3,0,1,3,1,103,6,2,1.1315676588279229,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,0.054137849853915086,-0.7987989877993185,0.0962787000075079,-0.4995983109148173,-0.8763558843192172,-0.05425131763351409,0.9597625170065711,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
703,8,5,5,1,1,5,4,3,3,0,134,6,0,-0.8149286968584009,0.7792558938484261,1.3704036400078397,0.6262377490334956,1.6499688107748758,0.6441130365222659,1.542093062493876,0.32455390007438656,0.4257254536257547,1.305204191647291,0.4776254355922767,1.2687232216703757,1.0739153232371441,1.9023946765043367,0,0,0,1,0
637,2,2,3,1,0,2,1,0,0,0,64,0,3,-0.8149286968584009,-1.0483964836916573,-2.256404784907167,0.6262377490334956,-2.376138928051841,-0.7433629010789825,-0.7987989877993185,-0.9576495114458877,-0.9931503980474287,-0.8763558843192172,-4.017388392222728,-0.9643850713904568,-1.0747683086832738,-1.777130558613517,0,0,0,0,1
1344,6,3,3,1,1,3,3,1,2,0,56,2,3,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,0.6262377490334956,0.3079328978326369,-0.33048542548889676,-0.7987989877993185,0.05815689273200856,0.19127532733511293,1.1317990068493742,0.01790705754336667,-0.9643850713904568,-1.0747683086832738,1.4576068802541882,0,0,0,1,0
884,4,4,3,1,0,3,0,1,4,0,40,2,0,1.1315676588279229,-1.0483964836916573,2.5793397816461754,-0.9433881970418754,-1.034103015109602,-0.7166940106601037,-0.7987989877993185,-0.04136108123929734,-0.4471368461005279,1.1531434328739143,0.19162661826663396,-0.9643850713904568,1.3656568054229623,1.9023946765043367,0,0,0,1,0
831,6,3,3,1,1,3,4,2,3,0,85,5,2,1.1315676588279229,-1.0483964836916573,0.16146749836950397,2.1958636951088666,0.3079328978326369,0.5576015957614762,1.4715105622249718,0.4248483528632212,0.7250078144299166,-0.8763558843192172,0.2192800610204703,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
441,10,5,5,4,1,5,4,3,3,0,136,3,3,1.1315676588279229,0.7792558938484261,-1.0474686432688316,2.1958636951088666,1.6499688107748758,1.065977662544202,1.221018659305512,1.089926343263537,2.4180287657177475,-0.8763558843192172,0.4838157206714659,-0.9643850713904568,0.9227613204939181,1.9023946765043367,0,0,0,1,0
256,7,4,4,1,1,4,3,3,3,0,127,1,0,-0.8149286968584009,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,-0.046661254249949644,1.3773343010621217,0.1284751575916208,-0.28559665241542215,1.2991272792016137,0.17416602818652052,1.0675153983121188,-1.0747683086832738,0.9659167830637788,0,0,0,1,0
950,6,3,3,1,1,4,3,2,3,0,100,2,4,1.1315676588279229,-1.0483964836916573,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.08787023665224372,-0.7987989877993185,0.2737952290224726,0.7003915558232848,-0.8763558843192172,0.4879119926935347,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
921,6,4,4,1,1,4,0,2,3,0,122,6,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,-0.10945386072284158,0.9773192520122836,0.08735903853980223,-0.5062187592309219,1.1493022250274672,0.23858565620229708,1.239103944937275,1.0097667089306397,0.41625401909868076,0,0,0,1,0
549,5,3,3,1,1,3,0,2,3,1,83,5,2,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,-0.16265283344556522,-0.7987989877993185,-0.010540485454059069,-0.8977222024052285,-0.8763558843192172,0.5314381436325348,0.9463083543605079,0.7557904708265969,-1.777130558613517,0,0,0,0,1
777,7,4,4,3,1,4,0,2,3,0,133,6,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,1.6499688107748758,0.44073732825860895,1.2901417442743648,0.5480415215401754,1.1841588883383598,-0.8763558843192172,0.6581056617232168,0.9571089299338502,0.8314551825962696,0.41625401909868076,0,0,0,1,0
1460,5,4,3,1,1,3,0,3,3,0,93,5,2,1.1315676588279229,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,0.20490410531333242,-0.7987989877993185,0.3392637086378092,0.4060268049454097,-0.8763558843192172,-0.12982070517060854,1.584843737038365,0.8965248155237424,-0.20690222693517366,0,0,0,1,0
767,7,3,4,1,1,3,3,1,3,1,116,2,4,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.2979485648043592,0.6336923548021658,0.13273213375636583,-0.3637333645611035,1.128919027999092,0.2742614721408589,1.1335499950764825,0.8828304529467913,0.41625401909868076,0,0,0,1,0
887,5,3,3,1,1,3,0,3,3,0,87,5,0,-0.8149286968584009,0.7792558938484261,1.3704036400078397,-0.9433881970418754,0.3079328978326369,-0.12547200976601283,1.0339703985756876,0.5542087681336237,1.367077715839946,-0.8763558843192172,0.39165967680102637,1.2014061810471979,0.7909448815442757,0.9659167830637788,0,0,0,1,0
356,6,4,4,1,1,4,0,2,3,0,123,7,1,1.1315676588279229,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.44753213417858206,-0.7987989877993185,0.30129704795178636,0.26452193731417456,-0.8763558843192172,0.3081860364134086,-0.9643850713904568,0.4596901527201016,-0.20690222693517366,0,0,0,1,0
1197,7,4,4,3,1,4,4,3,3,0,134,10,0,-0.8149286968584009,0.7792558938484261,1.3704036400078397,0.6262377490334956,1.6499688107748758,0.8831000907799225,-0.7987989877993185,0.04221661668503364,-0.7010921427711398,1.2178732924943865,0.47137921344430855,0.8174917272236581,0.27091583189193286,1.4576068802541882,0,0,0,1,0
363,7,4,0,0,1,4,5,2,3,0,131,6,3,-0.8149286968584009,2.6069082713885092,1.3704036400078397,0.6262377490334956,0.3079328978326369,-0.39816684989485507,1.5688587135313425,-5.606057831402298,-2.4813251542959405,1.3307143013181726,0.4838157206714659,-0.9643850713904568,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
166,5,3,3,1,1,3,0,0,0,0,68,8,2,1.1315676588279229,0.7792558938484261,1.3704036400078397,-0.9433881970418754,-2.376138928051841,0.2378978823647641,-0.7987989877993185,-0.21660028877676235,-0.9622931097118328,1.0397143816955572,-4.017388392222728,0.9463083543605079,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
